    1.9892 0.2219 P
    1.6703 0.4216 P
    1.5908 0.3005 P
    1.7838 0.2299 P
    1.8879 0.2662 P
    2.0618 0.2134 P
    1.7235 0.3138 P
    1.6469 0.2375 P
    1.9133 0.1898 P
    1.6531 0.2954 P
    1.9546 0.2193 P
    1.8062 0.2092 P
    1.7534 0.2730 P
    1.9330 0.1634 P
    2.1987 0.1842 P
    2.0503 0.2346 P
    1.8296 0.2464 P
    1.8915 0.2214 P
    1.7656 0.2848 P
    1.8127 0.3019 P
    1.8377 0.2573 P
    1.7619 0.3535 P
    1.8450 0.1297 P
    1.8125 0.2538 P
    2.1616 0.1692 P
    1.8358 0.1949 P
    1.8521 0.2397 P
    1.7254 0.2865 P
    1.8241 0.2394 P
    2.0677 0.2593 P
    1.8600 0.2458 P
    1.6845 0.2732 P
    1.9223 0.2265 P
    1.7561 0.3096 P
    1.6791 0.2088 P
    1.7099 0.2847 P
    1.7006 0.1780 P
    1.9522 0.2064 P
    1.7346 0.2469 P
    1.7262 0.2574 P
    1.8851 0.2064 P
    2.0061 0.2237 P
    1.7716 0.2323 P
    1.6718 0.3160 P
    1.8323 0.3071 P
    1.8290 0.1536 P
    1.9866 0.2228 P
    1.8095 0.2664 P
    2.0672 0.1725 P
    1.8614 0.2346 P
    1.8965 0.1743 P
    1.6692 0.4111 P
    1.8346 0.2960 P
    1.9131 0.1526 P
    1.7262 0.3108 P
    1.6942 0.2829 P
    1.8158 0.3025 P
    1.8904 0.1984 P
    2.1029 0.2375 P
    2.1759 0.2060 P
    1.7322 0.2424 P
    1.9985 0.2200 P
    1.7440 0.2002 P
    1.9167 0.2311 P
    2.1074 0.1164 P
    1.8581 0.2329 P
    1.7959 0.3546 P
    2.1559 0.1692 P
    1.9600 0.2456 P
    1.8258 0.2781 P
    1.6949 0.3426 P
    1.7246 0.2359 P
    1.6965 0.1951 P
    1.7621 0.2357 P
    1.8935 0.2422 P
    1.8320 0.1552 P
    1.9928 0.2209 P
    1.7573 0.3793 P
    1.9026 0.1827 P
    1.8740 0.2353 P
    1.9934 0.2130 P
    1.7413 0.2280 P
    2.1971 0.1498 P
    1.6785 0.3915 P
    1.7565 0.3006 P
    1.9740 0.1737 P
    1.9144 0.1930 P
    1.7637 0.1759 P
    1.6944 0.2830 P
    1.7025 0.2569 P
    1.9297 0.1682 P
    2.1473 0.2001 P
    1.8451 0.2479 P
    1.9095 0.2666 P
    1.9283 0.1941 P
    1.7370 0.2471 P
    1.9283 0.2002 P
    1.9154 0.2551 P
    1.9838 0.2123 P
    2.0810 0.1633 P
    2.0896 0.2471 P
    2.0275 0.1714 P
    1.7318 0.2575 P
    1.6955 0.2786 P
    1.8449 0.1297 P
    2.1388 0.1939 P
    1.9132 0.2613 P
    1.8447 0.2362 P
    2.0227 0.1338 P
    2.0163 0.2753 P
    1.6942 0.2711 P
    1.7607 0.3164 P
    1.7182 0.2331 P
    1.8363 0.2243 P
    1.9187 0.2053 P
    1.7267 0.2563 P
    1.7627 0.3020 P
    1.6339 0.2853 P
    2.0048 0.2277 P
    1.8467 0.2462 P
    1.6683 0.3210 P
    1.7430 0.3700 P
    2.0074 0.1911 P
    1.8484 0.2575 P
    1.8201 0.3037 P
    1.6441 0.2369 P
    1.7766 0.1574 P
    1.6924 0.2838 P
    1.8098 0.2195 P
    1.6689 0.2622 P
    1.7229 0.2389 P
    1.8891 0.1914 P
    1.8963 0.2188 P
    1.7559 0.3135 P
    1.8872 0.1978 P
    2.0658 0.1754 P
    1.6816 0.2707 P
    1.8990 0.2774 P
    1.6854 0.1675 P
    1.7405 0.2536 P
    1.6946 0.2783 P
    1.9543 0.2690 P
    1.9537 0.2417 P
    2.0252 0.1328 P
    1.8100 0.2970 P
    1.8117 0.2760 P
    1.8227 0.2391 P
    1.6392 0.3211 P
    1.7198 0.2826 P
    1.6991 0.2420 P
    1.7322 0.2778 P
    1.8414 0.2218 P
    1.6476 0.1741 P
    1.9059 0.1931 P
    1.6817 0.2940 P
    1.6775 0.2663 P
    1.9067 0.2033 P
    1.6939 0.2420 P
    1.8637 0.2789 P
    1.9033 0.2857 P
    1.7719 0.3265 P
    1.8435 0.2500 P
    1.6595 0.3185 P
    1.8669 0.1764 P
    1.9055 0.2339 P
    1.6969 0.3777 P
    1.6856 0.2416 P
    1.7973 0.1812 P
    1.9746 0.1932 P
    1.8948 0.1976 P
    1.8761 0.2206 P
    1.7615 0.2344 P
    1.8894 0.2390 P
    1.7242 0.3049 P
    1.7926 0.1903 P
    1.9994 0.3543 P
    2.0148 0.3733 P
    1.6993 0.2062 P
    2.0029 0.1939 P
    1.8946 0.2639 P
    2.1213 0.1123 P
    1.8548 0.2041 P
    1.8364 0.2827 P
    2.0681 0.2594 P
    1.7125 0.2816 P
    1.7029 0.2694 P
    1.8077 0.3299 P
    1.6686 0.2983 P
    1.8624 0.2596 P
    1.7113 0.2849 P
    1.6279 0.1669 P
    1.8240 0.2222 P
    1.8710 0.2189 P
    1.7658 0.3095 P
    1.8887 0.2077 P
    1.7600 0.2447 P
    1.7030 0.3197 P
    1.8088 0.2861 P
    1.8853 0.2381 P
    1.7327 0.2292 P
    1.6942 0.3794 P
    1.9255 0.1386 P
    1.7260 0.3099 P
    1.6592 0.2292 P
    1.7599 0.2709 P
    1.9529 0.2197 P
    1.8138 0.3063 P
    1.7203 0.3158 P
    1.9459 0.1853 P
    1.8306 0.2615 P
    1.6536 0.2556 P
    1.7844 0.2352 P
    1.8872 0.1973 P
    1.9544 0.2120 P
    1.8187 0.2916 P
    2.1309 0.2420 P
    1.7435 0.2518 P
    1.6791 0.2873 P
    1.8914 0.2193 P
    1.7030 0.2911 P
    2.1721 0.1691 P
    1.8355 0.2083 P
    1.8253 0.1856 P
    1.6895 0.3461 P
    1.7096 0.2845 P
    1.7113 0.2846 P
    1.7649 0.2476 P
    1.9103 0.2007 P
    1.7419 0.2090 P
    1.7549 0.2483 P
    1.7873 0.2402 P
    1.7508 0.2086 P
    1.9752 0.1737 P
    1.7365 0.2445 P
    2.1189 0.2645 P
    1.7530 0.2355 P
    1.8613 0.2140 P
    1.7346 0.3079 P
    1.8477 0.1593 P
    1.9450 0.2337 P
    1.7254 0.4522 P
    1.7233 0.2605 P
    1.7056 0.3697 P
    1.5924 0.2998 P
    1.8074 0.2952 P
    1.8155 0.3083 P
    1.7264 0.3102 P
    1.7282 0.2278 P
    1.8994 0.2416 P
    1.8379 0.2571 P
    1.8212 0.3041 P
    1.7215 0.2396 P
    1.8040 0.2407 P
    1.7163 0.2850 P
    1.8424 0.2087 P
    1.8069 0.3297 P
    1.7101 0.2843 P
    1.8362 0.1798 P
    1.7377 0.2070 P
    1.9294 0.2142 P
    1.7244 0.2373 P
    1.7439 0.3051 P
    1.6381 0.4044 P
    1.9591 0.2256 P
    1.8965 0.1743 P
    1.7023 0.3596 P
    1.7745 0.1689 P
    1.6391 0.3177 P
    1.9773 0.1918 P
    1.8981 0.1946 P
    1.8723 0.2261 P
    1.7177 0.3173 P
    1.8896 0.2422 P
    1.8016 0.3119 P
    1.9517 0.2391 P
    1.7147 0.1957 P
    2.0636 0.1749 P
    1.6581 0.2068 P
    1.9367 0.2689 P
    1.9237 0.2176 P
    1.7097 0.2892 P
    1.9948 0.2380 P
    1.8197 0.2066 P
    1.8743 0.2043 P
    1.8489 0.2437 P
    1.8551 0.2556 P
    1.7666 0.3182 P
    1.6949 0.2977 P
    1.7102 0.2839 P
    1.9108 0.1993 P
    1.7234 0.2323 P
    1.6987 0.2845 P
    1.6852 0.2626 P
    1.9543 0.2563 P
    1.7658 0.3095 P
    1.7400 0.2683 P
    2.0074 0.1999 P
    2.0068 0.2190 P
    1.7183 0.2751 P
    1.8663 0.2113 P
    1.9056 0.2434 P
    1.8296 0.1612 P
    1.7376 0.4287 P
    2.0285 0.1614 P
    2.0015 0.2332 P
    1.6840 0.3824 P
    1.7122 0.3226 P
    1.7651 0.1492 P
    1.6416 0.3162 P
    1.9437 0.2227 P
    1.7277 0.2279 P
    1.8889 0.2318 P
    1.8097 0.1673 P
    1.9438 0.2225 P
    1.9080 0.2174 P
    1.8992 0.2415 P
    1.8140 0.2962 P
    1.7384 0.2546 P
    1.6470 0.2960 P
    1.9152 0.2322 P
    1.7130 0.2412 P
    1.8327 0.2967 P
    1.7969 0.1932 P
    2.0336 0.2455 P
    1.8207 0.2639 P
    2.0171 0.2774 P
    1.7710 0.3220 P
    1.8554 0.2641 P
    1.7800 0.2481 P
    1.9331 0.1877 P
    1.7544 0.2142 P
    1.8393 0.2239 P
    1.6740 0.2585 P
    1.7724 0.2287 P
    1.8985 0.2687 P
    2.0141 0.1966 P
    1.9013 0.2650 P
    1.8541 0.1631 P
    1.9673 0.2261 P
    1.8877 0.2379 P
    1.7433 0.2279 P
    1.8886 0.1890 P
    1.7934 0.3079 P
    1.7583 0.3258 P
    1.9498 0.2239 P
    1.8346 0.2718 P
    1.6927 0.2450 P
    2.0168 0.2218 P
    1.6770 0.2479 P
    1.9780 0.1915 P
    1.7367 0.2903 P
    1.8405 0.2479 P
    2.0363 0.2013 P
    1.7968 0.2864 P
    1.7797 0.2365 P
    1.8066 0.2916 P
    1.8380 0.2566 P
    1.6718 0.2744 P
    1.8838 0.2630 P
    1.7570 0.2514 P
    1.9301 0.2742 P
    1.8973 0.2344 P
    2.1416 0.1935 P
    1.7097 0.2891 P
    2.0622 0.2155 P
    1.6860 0.3552 P
    1.7781 0.2692 P
    1.8250 0.2618 P
    1.7169 0.2823 P
    1.7802 0.3143 P
    1.7758 0.2748 P
    1.9093 0.1999 P
    1.7218 0.2583 P
    1.9444 0.2120 P
    1.7158 0.2503 P
    1.9292 0.2141 P
    1.7649 0.2685 P
    1.8151 0.1433 P
    1.8520 0.2187 P
    1.8466 0.1715 P
    2.0024 0.2138 P
    1.6826 0.2651 P
    2.0102 0.3212 P
    1.5781 0.3048 P
    1.7859 0.1927 P
    1.8541 0.2564 P
    1.9884 0.2269 P
    1.8077 0.2990 P
    2.0792 0.2276 P
    1.7310 0.2943 P
    1.8583 0.2783 P
    1.8072 0.2910 P
    1.8044 0.2744 P
    1.6952 0.1952 P
    2.0576 0.1789 P
    1.6393 0.1947 P
    1.7688 0.2860 P
    1.8955 0.2638 P
    1.9537 0.1526 P
    1.9547 0.2760 P
    2.1071 0.1200 P
    2.0211 0.1963 P
    1.9195 0.2162 P
    1.7834 0.3285 P
    1.7970 0.1936 P
    1.8235 0.2622 P
    1.6414 0.3247 P
    1.7119 0.2509 P
    1.7888 0.2578 P
    1.7799 0.2425 P
    1.8224 0.2400 P
    1.6720 0.2577 P
    1.7282 0.1847 P
    1.9466 0.2519 P
    1.8695 0.2189 P
    2.1231 0.2654 P
    1.7686 0.2698 P
    2.0073 0.2188 P
    1.8708 0.2129 P
    1.9001 0.1800 P
    1.8884 0.1879 P
    2.1902 0.1523 P
    1.8443 0.1858 P
    1.9048 0.2537 P
    1.9147 0.3251 P
    1.6449 0.2497 P
    1.9432 0.2568 P
    1.7468 0.2139 P
    1.8058 0.2203 P
    1.7617 0.2343 P
    1.9105 0.2662 P
    1.6653 0.3175 P
    1.7245 0.2513 P
    1.9553 0.2388 P
    1.8031 0.2446 P
    1.8863 0.1983 P
    1.9524 0.2125 P
    2.0784 0.3176 P
    1.8068 0.2868 P
    1.9827 0.2155 P
    1.8063 0.2723 P
    1.9137 0.2053 P
    1.7104 0.1940 P
    1.6818 0.2701 P
    1.6473 0.1946 P
    1.7652 0.2468 P
    1.7116 0.2394 P
    2.0072 0.2001 P
    2.1867 0.1669 P
    1.8230 0.2521 P
    2.0557 0.2682 P
    1.6664 0.3094 P
    1.7039 0.2679 P
    1.9519 0.2309 P
    1.7797 0.2820 P
    1.8839 0.2096 P
    1.9503 0.1750 P
    1.9108 0.2098 P
    1.6848 0.3237 P
    1.6753 0.2454 P
    1.9503 0.2621 P
    1.8276 0.2517 P
    2.1689 0.2653 P
    1.9837 0.2046 P
    1.9974 0.2026 P
    1.7530 0.2355 P
    1.8313 0.1426 P
    1.9488 0.2290 P
    1.8020 0.3028 P
    1.8418 0.1889 P
    1.9696 0.2752 P
    1.7800 0.2752 P
    1.9281 0.1377 P
    1.8096 0.2215 P
    1.7113 0.3065 P
    1.8202 0.2517 P
    1.6651 0.2936 P
    2.3251 0.1679 P
    1.9446 0.2225 P
    1.9700 0.2352 P
    1.8227 0.2600 P
    2.0164 0.1711 P
    1.7868 0.3384 P
    1.9023 0.2666 P
    2.1428 0.2402 P
    1.8981 0.2766 P
    1.8757 0.2638 P
    1.8845 0.2358 P
    2.0260 0.1969 P
    1.7880 0.3258 P
    1.7464 0.2860 P
    1.8363 0.2618 P
    1.6306 0.3115 P
    1.6996 0.2702 P
    1.9514 0.2307 P
    1.7548 0.3338 P
    1.7628 0.2835 P
    1.7885 0.2459 P
    1.6810 0.2573 P
    1.7244 0.2588 P
    1.6810 0.3428 P
    1.7312 0.2349 P
    1.7939 0.2549 P
    2.0634 0.2081 P
    1.8697 0.1947 P
    2.2613 0.1366 P
    2.0640 0.2135 P
    1.7797 0.2765 P
    1.6859 0.3259 P
    1.7744 0.2398 P
    1.9385 0.2560 P
    1.9471 0.1846 P
    1.7134 0.2810 P
    1.8097 0.1672 P
    1.8705 0.2700 P
    1.9279 0.2212 P
    1.6403 0.2702 P
    2.0093 0.1865 P
    1.7779 0.2486 P
    1.8073 0.2666 P
    1.9677 0.1582 P
    2.1397 0.1947 P
    1.9591 0.2762 P
    1.8359 0.2623 P
    1.6873 0.3483 P
    2.0594 0.2645 P
    1.7874 0.2583 P
    1.7533 0.1936 P
    1.9526 0.2143 P
    1.7780 0.2967 P
    1.9234 0.2088 P
    1.7008 0.2455 P
    1.7324 0.2345 P
    2.0029 0.2004 P
    1.7492 0.2339 P
    1.9968 0.2248 P
    1.9079 0.2095 P
    2.2571 0.1380 P
    1.7846 0.2297 P
    1.9445 0.1738 P
    1.9776 0.1922 P
    1.8979 0.1945 P
    1.9768 0.2314 P
    1.8809 0.2827 P
    1.7907 0.2619 P
    1.8311 0.2603 P
    1.9558 0.2388 P
    1.7182 0.2672 P
    1.8348 0.2691 P
    1.9074 0.2336 P
    2.1307 0.1961 P
    2.0169 0.2050 P
    1.7963 0.1958 P
    1.8905 0.2061 P
    1.8266 0.2490 P
    1.7286 0.2888 P
    1.6996 0.2702 P
    1.7940 0.2547 P
    1.9065 0.2011 P
    1.7704 0.2272 P
    1.9458 0.1032 P
    1.6309 0.1949 P
    1.9056 0.1934 P
    1.8642 0.2158 P
    1.7033 0.2156 P
    1.8726 0.2675 P
    1.9588 0.2511 P
    1.9460 0.2293 P
    1.8996 0.2612 P
    1.7823 0.3321 P
    1.7423 0.3705 P
    2.0065 0.1911 P
    1.8392 0.1902 P
    1.9591 0.1788 P
    1.7565 0.2829 P
    1.9159 0.1951 P
    1.8063 0.3019 P
    1.8885 0.2303 P
    2.1770 0.2058 P
    1.8122 0.2623 P
    2.2210 0.1774 P
    1.9697 0.2245 P
    1.9549 0.3345 P
    1.8218 0.2597 P
    1.8092 0.2891 P
    1.7952 0.2761 P
    1.8977 0.2792 P
    1.9349 0.2599 P
    1.9081 0.2348 P
    2.0071 0.2086 P
    2.0529 0.1273 P
    1.7073 0.1788 P
    1.8284 0.2625 P
    1.8086 0.2577 P
    1.9754 0.2809 P
    1.9466 0.1022 P
    1.8285 0.2381 P
    1.6924 0.2877 P
    1.7906 0.2056 P
    1.7609 0.2975 P
    1.6697 0.2455 P
    1.6932 0.2472 P
    1.7295 0.2197 P
    1.8000 0.2793 P
    1.8848 0.1936 P
    2.0146 0.1974 P
    1.8001 0.4734 P
    1.9932 0.2176 P
    1.8282 0.1415 P
    1.8834 0.2299 P
    1.8024 0.3022 P
    1.6316 0.4893 P
    1.8083 0.2078 P
    1.6690 0.2451 P
    2.1544 0.1942 P
    1.8145 0.2161 P
    1.9833 0.2411 P
    1.6849 0.2485 P
    1.6672 0.3000 P
    1.9783 0.2318 P
    1.9410 0.2614 P
    2.0375 0.2017 P
    1.9476 0.1852 P
    1.8951 0.2450 P
    1.8456 0.2520 P
    1.7013 0.1921 P
    1.6483 0.2771 P
    1.9039 0.2708 P
    1.6560 0.1957 P
    1.7516 0.2583 P
    1.9114 0.2322 P
    1.7572 0.2485 P
    1.7225 0.2862 P
    1.6245 0.1253 P
    1.9626 0.2768 P
    1.9780 0.2788 P
    1.7561 0.3234 P
    1.7731 0.2797 P
    1.7507 0.2888 P
    1.8144 0.2467 P
    1.6936 0.2838 P
    1.7019 0.2569 P
    1.9430 0.2502 P
    1.7325 0.2190 P
    1.7417 0.3360 P
    1.8856 0.2523 P
    1.7483 0.2439 P
    1.6244 0.4144 P
    1.8743 0.3778 P
    1.9843 0.1859 P
    1.6348 0.4845 P
    1.5627 0.3079 P
    1.8007 0.2085 P
    1.9682 0.1467 P
    1.6752 0.2464 P
    1.7775 0.1537 P
    1.6540 0.3140 P
    1.7486 0.2124 P
    1.7579 0.2659 P
    1.9940 0.2286 P
    2.1598 0.2077 P
    1.8007 0.1889 P
    1.8411 0.2859 P
    1.8253 0.2635 P
    1.9769 0.2292 P
    1.7706 0.2825 P
    1.9128 0.2060 P
    2.1469 0.2399 P
    1.7000 0.1875 P
    1.7807 0.2538 P
    1.9195 0.2163 P
    1.8206 0.2969 P
    2.0807 0.2117 P
    1.8207 0.2623 P
    1.7316 0.2652 P
    2.1172 0.2895 P
    1.7728 0.2786 P
    1.7895 0.2710 P
    1.9700 0.1774 P
    1.9437 0.0973 P
    1.7211 0.2567 P
    1.6283 0.2514 P
    1.8100 0.2056 P
    1.8843 0.2160 P
    1.7589 0.2996 P
    1.9488 0.2649 P
    1.7385 0.2133 P
    1.9229 0.2178 P
    1.8468 0.2516 P
    1.7716 0.3367 P
    1.8706 0.4019 P
    1.7391 0.4064 P
    1.9727 0.1997 P
    1.8668 0.1947 P
    2.2514 0.1385 P
    1.9695 0.2895 P
    1.6101 0.2873 P
    1.8291 0.2100 P
    2.0014 0.2170 P
    1.8000 0.2969 P
    1.6088 0.3207 P
    1.9936 0.2280 P
    1.8881 0.1910 P
    1.8031 0.2455 P
    1.9577 0.2520 P
    1.9043 0.2106 P
    1.7085 0.1889 P
    1.9332 0.2460 P
    2.0217 0.2667 P
    1.8794 0.2486 P
    2.0939 0.1274 P
    1.7548 0.2404 P
    1.8203 0.2970 P
    1.6030 0.1170 P
    1.8852 0.2087 P
    1.8321 0.2610 P
    1.6985 0.2692 P
    1.9449 0.2535 P
    1.7393 0.2233 P
    1.9786 0.2049 P
    1.8993 0.2411 P
    1.7676 0.3031 P
    1.8214 0.2754 P
    2.0898 0.1924 P
    1.8079 0.3584 P
    1.9918 0.2180 P
    1.7412 0.4184 P
    1.8740 0.1880 P
    1.7318 0.3931 P
    1.7752 0.1955 P
    1.7559 0.2749 P
    1.7943 0.2074 P
    1.7551 0.2657 P
    1.8152 0.2564 P
    2.0798 0.2048 P
    1.8568 0.2611 P
    1.9516 0.2167 P
    1.9475 0.2137 P
    2.0707 0.2549 P
    1.7870 0.3381 P
    1.7269 0.2139 P
    1.7432 0.2605 P
    1.6833 0.2796 P
    1.8171 0.3096 P
    1.7049 0.2952 P
    2.0787 0.2119 P
    1.8114 0.2944 P
    1.7415 0.2843 P
    1.7315 0.2652 P
    1.7201 0.3103 P
    1.7165 0.2498 P
    1.6979 0.2693 P
    1.7828 0.3503 P
    1.8522 0.2755 P
    1.7060 0.2461 P
    1.7431 0.2193 P
    1.8677 0.2352 P
    2.0056 0.2192 P
    1.7270 0.2504 P
    1.8032 0.2420 P
    1.8192 0.2342 P
    1.9472 0.2025 P
    1.8814 0.1984 P
    1.6649 0.2655 P
    1.7906 0.3158 P
    1.9770 0.2975 P
    1.8190 0.1934 P
    1.7743 0.2056 P
    1.8179 0.1985 P
    1.8866 0.2055 P
    1.7468 0.2753 P
    1.9712 0.2264 P
    1.8070 0.2527 P
    1.8416 0.2526 P
    1.6917 0.2512 P
    1.8204 0.2882 P
    1.7631 0.3097 P
    2.0988 0.3283 P
    1.7151 0.2787 P
    1.9731 0.1570 P
    1.9147 0.2343 P
    2.0197 0.2659 P
    1.8021 0.2387 P
    1.7157 0.2931 P
    1.6593 0.1726 P
    1.8872 0.2067 P
    1.7363 0.3456 P
    1.7262 0.3125 P
    2.0122 0.1739 P
    1.7157 0.3409 P
    1.5713 0.2639 P
    1.7048 0.2457 P
    1.9637 0.2704 P
    1.8629 0.2851 P
    1.8967 0.1926 P
    1.8198 0.2371 P
    1.8843 0.2338 P
    1.7657 0.3299 P
    1.7767 0.4065 P
    1.9071 0.1792 P
    1.9770 0.2395 P
    1.7964 0.3257 P
    1.9466 0.1611 P
    1.7585 0.2844 P
    1.7153 0.3217 P
    1.7754 0.2776 P
    1.7722 0.2629 P
    1.8752 0.2123 P
    2.1125 0.2314 P
    1.9423 0.2641 P
    1.8575 0.2479 P
    1.7102 0.2958 P
    1.7705 0.2828 P
    2.0054 0.1745 P
    1.6273 0.2832 P
    1.9747 0.1489 P
    1.8730 0.2517 P
    1.6601 0.1759 P
    1.7147 0.2486 P
    1.9753 0.2853 P
    1.7787 0.2774 P
    1.7408 0.2582 P
    1.6813 0.2498 P
    2.0378 0.2441 P
    1.9457 0.2108 P
    1.7649 0.2510 P
    1.7809 0.2951 P
    1.8748 0.3028 P
    1.8397 0.3061 P
    2.0358 0.2401 P
    1.6520 0.2838 P
    1.9094 0.1967 P
    1.7762 0.1527 P
    1.7876 0.2897 P
    1.9836 0.2449 P
    1.7869 0.2683 P
    1.7092 0.2616 P
    1.9486 0.1841 P
    1.8000 0.2877 P
    1.9411 0.3165 P
    1.8881 0.1979 P
    1.9162 0.2379 P
    1.8435 0.2340 P
    1.9309 0.2749 P
    2.1922 0.1656 P
    1.7357 0.3288 P
    1.8088 0.2577 P
    1.9652 0.2754 P
    1.7830 0.3491 P
    1.7553 0.2960 P
    1.8831 0.2226 P
    1.8907 0.1354 P
    1.6779 0.2562 P
    1.6899 0.2772 P
    1.7789 0.2096 P
    1.6777 0.3681 P
    1.5675 0.2648 P
    1.7080 0.2472 P
    1.9699 0.2692 P
    1.9581 0.2116 P
    2.0059 0.2156 P
    1.8177 0.3032 P
    1.7439 0.2280 P
    1.7815 0.2739 P
    1.7744 0.1426 P
    1.8381 0.2794 P
    1.9067 0.2549 P
    1.8224 0.2040 P
    1.7277 0.2930 P
    1.8329 0.2593 P
    1.8980 0.1855 P
    1.8817 0.1976 P
    1.7222 0.2826 P
    1.9016 0.2111 P
    1.9015 0.2423 P
    1.7558 0.2592 P
    1.6189 0.2825 P
    1.9812 0.1516 P
    2.1480 0.1927 P
    2.0314 0.2569 P
    1.8107 0.2791 P
    1.7328 0.2614 P
    1.8889 0.2339 P
    1.9480 0.2788 P
    1.7860 0.3552 P
    1.7295 0.3160 P
    1.9094 0.2210 P
    1.7216 0.2584 P
    1.6801 0.2520 P
    1.8871 0.2179 P
    1.7197 0.2435 P
    1.9405 0.2675 P
    1.8296 0.2623 P
    2.0356 0.2442 P
    1.7027 0.2747 P
    1.9098 0.2071 P
    1.7552 0.2550 P
    2.1263 0.1869 P
    1.7961 0.3485 P
    1.9493 0.1624 P
    1.9247 0.3070 P
    1.8341 0.2794 P
    1.8976 0.2283 P
    2.0701 0.2584 P
    1.7094 0.2964 P
    1.7518 0.2652 P
    1.8753 0.2637 P
    2.1459 0.1931 P
    1.8401 0.2066 P
    1.8178 0.2881 P
    2.0012 0.1942 P
    1.7400 0.2618 P
    1.6445 0.2818 P
    1.8960 0.2218 P
    2.0232 0.1605 P
    1.7040 0.2663 P
    1.7007 0.3517 P
    1.9239 0.2400 P
    1.9057 0.2408 P
    2.0402 0.2436 P
    2.0613 0.2076 P
    1.6960 0.2749 P
    1.7551 0.2550 P
    1.8610 0.2973 P
    1.8250 0.3106 P
    2.0367 0.2403 P
    1.7573 0.3992 P
    1.8132 0.1896 P
    1.9932 0.2292 P
    1.7740 0.2627 P
    2.1482 0.1925 P
    1.8460 0.3519 P
    1.8861 0.2398 P
    1.9490 0.1884 P
    1.7195 0.2538 P
    2.0088 0.2004 P
    1.8056 0.2451 P
    1.7203 0.2870 P
    1.7209 0.2766 P
    1.8573 0.1988 P
    1.6795 0.2759 P
    2.1605 0.2402 P
    1.7465 0.2748 P
    1.6661 0.2819 P
    1.8714 0.2356 P
    1.8116 0.2995 P
    1.8142 0.2878 P
    1.8226 0.2707 P
    1.8323 0.2371 P
    1.7291 0.2660 P
    1.7918 0.2626 P
    1.8746 0.2370 P
    1.7205 0.3115 P
