    1.6044  2.1641E+01 P
    2.0947  1.0941E+01 P
    1.7209  1.1073E+04 P
    1.7300  3.1079E+01 P
    1.8385  7.5620E+00 P
    1.9936  2.6212E+00 P
    2.0580  1.2964E+01 P
    1.6946  9.7414E+01 P
    1.5649  4.3769E+01 P
    1.7392  2.5218E+00 P
    1.8076  1.8203E+01 P
    1.7481  1.0182E+02 P
    1.9794  7.0390E+00 P
    1.7028  2.1106E+01 P
    1.6602  2.7155E+00 P
    1.9556  6.0237E+00 P
    2.0509  2.3514E+00 P
    1.9511  2.3290E+00 P
    2.0609  8.0608E+00 P
    2.0027  1.3678E+01 P
    1.8893  6.5127E+00 P
    1.7038  3.6587E+00 P
    1.7328  2.1869E+00 P
    1.9123  1.5836E+01 P
    1.8445  3.0523E+00 P
    1.9911  6.5337E+01 P
    1.8522  9.1775E+00 P
    1.7470  9.1092E+03 P
    1.8256  3.7844E+01 P
    1.8202  1.3670E+01 P
    1.6740  3.2106E+00 P
    1.7082  2.2120E+03 P
    1.6552  2.7793E+01 P
    1.6929  3.8345E+00 P
    1.7289  5.9142E+00 P
    1.8391  3.3652E+00 P
    1.6836  3.6782E+01 P
    1.7322  1.5828E+02 P
    1.9010  4.6700E+00 P
    1.5675  2.6306E+01 P
    1.8164  7.4338E+00 P
    1.7271  3.5530E+00 P
    1.7685  2.8827E+01 P
    1.9797  2.6165E+03 P
    1.8386  7.5624E+00 P
    1.7438  5.2162E+00 P
    1.6838  2.9633E+02 P
    1.7450  1.4097E+01 P
    1.8927  4.3989E+01 P
    1.8381  9.5084E+00 P
    1.6656  2.8899E+00 P
    1.9245  4.7983E+00 P
    2.0847  1.4250E+01 P
    1.9021  6.8065E+00 P
    1.7332  4.4007E+00 P
    2.0873  2.3376E+03 P
    1.7751  3.0004E+00 P
    1.9460  1.2868E+01 P
    1.7008  2.4372E+00 P
    1.9493  4.5127E+01 P
    1.8257  4.4545E+01 P
    1.7240  6.8984E+01 P
    1.8448  1.0872E+01 P
    1.7555  3.0449E+02 P
    1.9137  8.4308E+01 P
    1.6908  4.3145E+00 P
    1.6894  9.1878E+00 P
    1.9468  2.9654E+00 P
    1.6949  2.6711E+01 P
    1.5695  2.5899E+01 P
    1.7935  3.3256E+00 P
    2.0675  8.5742E+00 P
    1.6750  3.1664E+00 P
    1.7753  3.4874E+01 P
    2.0100  1.6129E+03 P
    1.8285  3.3084E+00 P
    1.9157  4.6780E+00 P
    1.9035  2.3935E+01 P
    1.8602  1.6839E+01 P
    1.7316  7.5964E+00 P
    1.7960  4.7559E+00 P
    1.7528  1.3501E+01 P
    1.9208  1.2002E+02 P
    1.9323  4.2301E+00 P
    1.8326  1.2842E+02 P
    1.9998  3.0814E+00 P
    1.9550  2.1384E+00 P
    1.9587  3.2696E+00 P
    2.0089  4.3856E+00 P
    1.9206  4.9243E+00 P
    1.8010  1.3061E+03 P
    2.0796  1.0833E+01 P
    1.8938  7.5743E+00 P
    1.7878  3.3605E+00 P
    1.7170  4.5049E+00 P
    1.8967  1.6082E+01 P
    1.8442  3.5857E+00 P
    1.8907  2.3988E+00 P
    1.6997  9.9907E+00 P
    1.8370  2.5035E+00 P
    1.9617  4.5865E+01 P
    1.8158  7.5479E+00 P
    1.9813  4.1267E+00 P
    1.7102  3.0667E+00 P
    1.7012  2.6990E+03 P
    1.9206  7.3271E+00 P
    1.7547  4.1520E+02 P
    1.7091  8.5222E+00 P
    1.8255  2.9274E+00 P
    1.7797  1.9653E+00 P
    1.9524  1.4475E+01 P
    1.6848  4.3926E+00 P
    2.0535  3.8461E+00 P
    1.6964  2.4599E+01 P
    1.7234  2.4971E+04 P
    1.9797  3.5649E+00 P
    1.5958  1.9941E+01 P
    1.9264  3.3666E+00 P
    1.8583  2.7432E+00 P
    1.7317  3.4720E+00 P
    1.8815  3.8281E+01 P
    1.8618  7.7754E+00 P
    1.8384  3.4163E+00 P
    1.9892  1.9482E+01 P
    1.6703  2.0042E+03 P
    1.5908  3.2956E+01 P
    1.7838  3.5115E+01 P
    1.8879  6.4446E+00 P
    2.0618  1.2027E+04 P
    1.7235  2.7817E+00 P
    1.6469  5.5946E+01 P
    1.9133  1.2853E+02 P
    1.6531  5.1729E+02 P
    1.9546  7.2499E+01 P
    1.8062  2.4977E+01 P
    1.7534  8.9619E+01 P
    1.9330  4.1853E+00 P
    2.1987  1.1241E+01 P
    2.0503  1.3754E+01 P
    1.8296  1.3631E+02 P
    1.8915  3.4651E+00 P
    1.7656  2.0411E+01 P
    1.8127  7.5360E+02 P
    1.8377  1.2734E+01 P
    1.7619  2.1718E+00 P
    1.8450  3.5640E+00 P
    1.8125  3.9265E+00 P
    2.1616  5.3534E+03 P
    1.8358  9.4728E+00 P
    1.8521  4.7008E+00 P
    1.7254  3.2224E+00 P
    1.8241  1.5278E+01 P
    2.0677  3.0041E+01 P
