    0.9989  4.7000E+01 P
    1.2396  4.7000E+01 P
    1.1245  4.7000E+01 P
    1.2349  4.7000E+01 P
    1.2829  4.7000E+01 P
    1.2767  4.7000E+01 P
    1.2780  4.7000E+01 P
    1.3091  4.7000E+01 P
    1.2681  4.7000E+01 P
    1.3211  4.7000E+01 P
    1.0286  4.7000E+01 P
    1.4062  4.7000E+01 P
    1.2754  4.7000E+01 P
    1.2931  4.7000E+01 P
    1.2691  4.7000E+01 P
    1.2659  4.7000E+01 P
    1.2588  4.7000E+01 P
    1.1859  4.7000E+01 P
    1.3482  4.7000E+01 P
    1.3823  4.7000E+01 P
    1.1333  4.7000E+01 P
    1.3120  4.7000E+01 P
    1.1851  4.7000E+01 P
    1.3383  4.7000E+01 P
    1.0769  4.7000E+01 P
    1.1219  4.7000E+01 P
    1.3775  4.7000E+01 P
    1.3296  4.7000E+01 P
    1.1965  4.7000E+01 P
    1.0325  4.7000E+01 P
    1.2581  4.7000E+01 P
    1.2443  4.7000E+01 P
    1.2213  4.7000E+01 P
    1.1925  4.7000E+01 P
    1.4741  4.7000E+01 P
    1.0915  4.7000E+01 P
    1.0781  4.7000E+01 P
    1.2314  4.7000E+01 P
    1.2208  4.7000E+01 P
    1.2926  4.7000E+01 P
    1.2146  4.7000E+01 P
    1.3974  4.7000E+01 P
    1.3068  4.7000E+01 P
    1.1390  4.7000E+01 P
    0.9815  4.7000E+01 P
    1.1931  4.7000E+01 P
    1.2328  4.7000E+01 P
    1.1175  4.7000E+01 P
    1.2550  4.7000E+01 P
    1.0402  4.7000E+01 P
    1.3138  4.7000E+01 P
    1.5675  4.7000E+01 P
    1.2183  4.7000E+01 P
    1.2824  4.7000E+01 P
    1.2757  4.7000E+01 P
    1.2394  4.7000E+01 P
    1.2183  4.7000E+01 P
    1.1945  4.7000E+01 P
    1.1150  4.7000E+01 P
    1.2768  4.7000E+01 P
    1.0998  4.7000E+01 P
    1.0621  4.7000E+01 P
    1.4180  4.7000E+01 P
    1.2266  4.7000E+01 P
    1.1989  4.7000E+01 P
    1.2302  4.7000E+01 P
    0.9909  4.7000E+01 P
    1.2371  4.7000E+01 P
    1.3172  4.7000E+01 P
    1.3544  4.7000E+01 P
    1.1872  4.7000E+01 P
    1.5411  4.7000E+01 P
    1.2451  4.7000E+01 P
    1.2984  4.7000E+01 P
    1.1312  4.7000E+01 P
    1.3173  4.7000E+01 P
    1.2459  4.7000E+01 P
    1.2406  4.7000E+01 P
    1.0313  4.7000E+01 P
    1.3682  4.7000E+01 P
    1.2294  4.7000E+01 P
    1.1551  4.7000E+01 P
    1.2866  4.7000E+01 P
    1.2425  4.7000E+01 P
    1.3748  4.7000E+01 P
    1.1595  4.7000E+01 P
    1.2533  4.7000E+01 P
    1.2969  4.7000E+01 P
    1.2575  4.7000E+01 P
    1.2318  4.7000E+01 P
    1.2212  4.7000E+01 P
    1.3434  4.7000E+01 P
    1.3973  4.7000E+01 P
    1.2840  4.7000E+01 P
    1.2462  4.7000E+01 P
    1.2769  4.7000E+01 P
    1.1942  4.7000E+01 P
    1.1947  4.7000E+01 P
    1.4344  4.7000E+01 P
    1.2907  4.7000E+01 P
    1.3492  4.7000E+01 P
    1.2972  4.7000E+01 P
    1.4684  4.7000E+01 P
    1.0531  4.7000E+01 P
    1.3468  4.7000E+01 P
    1.2739  4.7000E+01 P
    1.2587  4.7000E+01 P
    1.3781  4.7000E+01 P
    1.2416  4.7000E+01 P
    1.2991  4.7000E+01 P
    1.3127  4.7000E+01 P
    1.2875  4.7000E+01 P
    1.0808  4.7000E+01 P
    1.0052  4.7000E+01 P
    1.0997  4.7000E+01 P
    1.2276  4.7000E+01 P
    1.2899  4.7000E+01 P
    1.3065  4.7000E+01 P
    1.3065  4.7000E+01 P
    1.2821  4.7000E+01 P
    1.2422  4.7000E+01 P
    1.2607  4.7000E+01 P
    1.1315  4.7000E+01 P
    1.2312  4.7000E+01 P
    1.3213  4.7000E+01 P
    1.2088  4.7000E+01 P
    1.1573  4.7000E+01 P
    1.3466  4.7000E+01 P
    1.1565  4.7000E+01 P
    1.2809  4.7000E+01 P
