    0.6424  4.4818E+01 P
    0.5931  1.8848E+02 P
    0.5547  1.3386E+01 P
    0.6422  2.0681E+00 P
    0.6120  2.4390E+02 P
    0.6196  1.0554E+01 P
    0.7025  5.7905E+02 P
    0.5226  6.7722E+00 P
    0.6393  1.4591E+02 P
    0.7179  7.7099E+00 P
    0.6289  5.9802E+00 P
    0.6654  4.8440E+00 P
    0.6470  1.0078E+02 P
    0.6670  1.5885E+01 P
    0.5391  5.9575E+02 P
    0.5011  1.0391E+02 P
    0.5898  3.6584E+00 P
    0.5045  3.6527E+00 P
    0.5880  5.4740E+00 P
    0.5182  2.4449E+04 P
    0.4669  5.5783E+00 P
    0.5354  4.0608E+00 P
    0.6166  3.0419E+01 P
    0.5397  5.0400E+02 P
    0.6122  9.2380E+00 P
    0.6662  4.5662E+00 P
    0.6815  2.3814E+00 P
    0.4943  5.2154E+01 P
    0.5214  5.6321E+01 P
    0.4936  4.2413E+00 P
    0.5510  1.8117E+01 P
    0.7259  6.3701E+00 P
    0.4668  4.6501E+00 P
    0.5592  3.4357E+00 P
    0.6678  4.6139E+00 P
    0.5426  3.2990E+00 P
    0.4896  4.8893E+00 P
    0.5861  3.9368E+00 P
    0.9349  1.8862E+02 P
    0.5595  8.1034E+01 P
    0.6341  5.2957E+00 P
    0.6692  7.0798E+00 P
    0.5634  6.8789E+00 P
    0.4808  5.1323E+02 P
    0.6364  6.9129E+03 P
    0.5229  5.1343E+00 P
    0.6734  4.4142E+00 P
    0.5365  1.9122E+01 P
    0.5872  1.1379E+01 P
    0.5591  2.8316E+02 P
    0.5072  7.3531E+00 P
    0.6030  3.3961E+00 P
    0.4971  1.0330E+01 P
    0.5818  6.5608E+00 P
    0.5904  3.5363E+00 P
    0.5686  7.3316E+00 P
    0.5601  7.6117E+00 P
    0.5765  3.5567E+00 P
    0.7143  9.5857E+00 P
    0.5190  2.2786E+01 P
    0.5524  3.3484E+00 P
    0.6895  1.1134E+04 P
    0.4705  3.4480E+00 P
    0.6625  5.5426E+00 P
    0.6093  1.1325E+01 P
    0.5339  2.7509E+00 P
    0.6723  1.3201E+01 P
    0.5550  8.8099E+01 P
    0.4885  9.2366E+01 P
    0.7036  3.6840E+00 P
    0.4839  2.0979E+00 P
    0.5242  1.2261E+01 P
    0.4935  2.5725E+00 P
    0.4957  7.3424E+00 P
    0.5014  1.0249E+02 P
    0.5335  8.2569E+00 P
    0.5741  8.6361E+00 P
    0.5305  6.6268E+00 P
    0.4591  4.1461E+03 P
    0.9170  2.8700E+01 P
    0.5064  1.1375E+01 P
    0.4724  2.9721E+01 P
    0.4949  4.7677E+00 P
    0.7310  2.5801E+00 P
    0.6004  2.8744E+00 P
    0.5940  4.5933E+00 P
    0.6915  6.1059E+03 P
    0.9174  2.3495E+01 P
    0.5465  3.4857E+00 P
    0.4953  7.5898E+03 P
    0.6366  9.4196E+02 P
    0.6120  1.2597E+02 P
    0.6998  5.1768E+02 P
    0.4898  1.0094E+01 P
    0.5698  4.2301E+03 P
    0.7016  3.6713E+00 P
    0.7602  2.8250E+00 P
    0.4713  2.0790E+00 P
    0.7127  1.0888E+02 P
    0.5192  7.2329E+02 P
    0.5002  1.2677E+01 P
    0.5472  3.7565E+00 P
    0.5165  1.2087E+01 P
    0.6936  1.0406E+01 P
    0.4988  9.8616E+00 P
    0.5285  4.6279E+00 P
    0.5163  1.1170E+04 P
    0.5901  3.5374E+00 P
    0.4690  2.0573E+03 P
    0.7036  5.9479E+00 P
    0.5519  1.3798E+03 P
    0.7484  3.1814E+00 P
    0.5247  7.0042E+00 P
    0.6490  4.8206E+00 P
    0.6364  1.0336E+01 P
    0.7217  5.2632E+03 P
    0.5657  4.5023E+00 P
    0.5916  1.1172E+01 P
    0.5472  4.2334E+00 P
    0.6473  3.2686E+00 P
    1.5434  4.1901E+01 P
    0.5905  1.6315E+02 P
    0.6190  1.1020E+02 P
    0.5383  1.0319E+02 P
    0.7274  3.8178E+00 P
    0.5368  1.9063E+01 P
    0.4948  5.3738E+00 P
    0.5025  9.3961E+00 P
    0.5201  2.0233E+03 P
    0.5211  2.2334E+01 P
    0.5067  4.3949E+00 P
    0.4936  4.1811E+00 P
    0.7136  3.5981E+00 P
    0.5644  3.4056E+01 P
    0.6432  3.2153E+00 P
    0.6669  6.0615E+00 P
    0.4896  4.8011E+00 P
    0.8151  3.2920E+00 P
    0.6778  1.3258E+01 P
    0.6141  5.0573E+00 P
    0.5722  4.2380E+03 P
    0.6674  6.6422E+00 P
    0.6429  3.2992E+00 P
    0.5798  1.9272E+01 P
    0.6019  1.5533E+04 P
    0.5214  1.2728E+02 P
    0.4942  2.5712E+00 P
    0.5100  5.9691E+00 P
    0.5391  6.6411E+02 P
    0.7230  2.4427E+00 P
    0.5322  6.6874E+00 P
    0.6059  4.1126E+00 P
    0.5693  8.2585E+00 P
    0.4633  5.5264E+00 P
    0.5180  1.9305E+02 P
    0.5548  8.1677E+00 P
    0.6021  2.0395E+00 P
    0.6161  2.8723E+00 P
    0.6264  3.2804E+00 P
    0.6163  2.7606E+00 P
    0.5468  6.2292E+00 P
    0.5408  3.3783E+00 P
    0.6538  2.4466E+00 P
    0.6374  2.1212E+01 P
    0.5880  5.3209E+00 P
    0.4939  2.7423E+01 P
    0.6101  1.1158E+01 P
    0.6601  1.0965E+01 P
    0.4925  1.4942E+02 P
    0.6108  3.2172E+00 P
    0.5278  8.1436E+00 P
    0.6903  9.5421E+01 P
    0.6913  4.0460E+00 P
    0.5880  1.7186E+01 P
    0.5172  6.9727E+01 P
    0.6111  4.0010E+00 P
    0.4814  1.4517E+01 P
    0.5472  3.5467E+00 P
    0.5425  7.0702E+02 P
    0.4985  1.1499E+02 P
    0.5049  3.3376E+00 P
    0.6000  4.8828E+00 P
    0.5129  1.2628E+02 P
    0.5372  4.7518E+02 P
    0.5732  6.1926E+03 P
    0.6493  4.8680E+00 P
    0.4440  9.1687E+01 P
    0.6563  8.0696E+00 P
    0.5801  4.7455E+00 P
    0.5477  4.1462E+00 P
    0.5457  1.8919E+01 P
    0.5247  2.0520E+01 P
    0.5776  8.2341E+00 P
    0.5472  2.8040E+00 P
    0.5886  5.3085E+00 P
    0.6625  1.7257E+02 P
    0.5084  3.5086E+00 P
    0.6843  4.7710E+00 P
    0.7619  2.8021E+00 P
    0.5738  1.6847E+01 P
    0.6838  1.3407E+02 P
    0.5456  3.8771E+00 P
    0.7335  2.2593E+00 P
    0.5055  2.4150E+01 P
    0.5329  4.1113E+00 P
    0.5655  6.5214E+00 P
    0.6510  4.0426E+01 P
    0.4643  5.4116E+00 P
    0.4833  1.9137E+02 P
    0.5609  2.2780E+03 P
    0.6245  3.3461E+00 P
    0.5590  2.5855E+02 P
    0.6481  4.4310E+00 P
    0.4959  1.0484E+01 P
    0.4880  2.3795E+01 P
    0.5449  6.3086E+00 P
    0.5408  3.1856E+00 P
    0.6654  5.5781E+00 P
    0.8091  3.3062E+00 P
    0.4917  3.7961E+01 P
    0.6483  3.6776E+00 P
    0.6091  9.0887E+00 P
    0.5297  4.0926E+03 P
    0.5225  3.6773E+00 P
    0.5362  2.5946E+00 P
    0.6109  3.6465E+00 P
    0.4992  1.5945E+02 P
    0.5167  1.4301E+01 P
    0.5585  1.2198E+01 P
    0.6113  7.7601E+00 P
    0.5443  3.0934E+00 P
    0.5305  5.1124E+00 P
    0.6245  2.6365E+00 P
    0.6693  2.1982E+00 P
    0.7037  5.9632E+00 P
    0.5125  1.3620E+02 P
    0.5409  1.3077E+03 P
    0.6357  3.5291E+00 P
    0.6253  3.4075E+00 P
    0.8041  2.5813E+00 P
    0.6155  2.7191E+00 P
    0.4835  1.0108E+01 P
    0.5294  6.9043E+00 P
    0.5880  4.8386E+00 P
    0.5052  3.9467E+00 P
    0.8035  3.3024E+00 P
    0.9249  1.7110E+02 P
    0.5740  5.3551E+03 P
    0.6837  4.7492E+00 P
    0.6419  1.0282E+02 P
    0.5733  1.7052E+01 P
    0.6218  2.1547E+02 P
    0.5685  2.1807E+01 P
    0.5399  2.6165E+00 P
    0.5668  6.5552E+01 P
    0.5383  1.8518E+01 P
    0.5750  6.4309E+00 P
    0.5818  4.9093E+00 P
    0.5289  3.6142E+03 P
    0.4748  1.6924E+01 P
    0.6627  2.3561E+00 P
    0.5146  1.3639E+02 P
    0.5384  9.7730E+00 P
    0.6688  3.1376E+00 P
    0.4849  9.9843E+00 P
    0.5520  5.9005E+00 P
    0.5450  1.7334E+01 P
    0.6782  2.1438E+01 P
    0.5083  2.0579E+00 P
    0.6881  4.5062E+00 P
    1.3921  2.9759E+01 P
    0.5452  4.2325E+01 P
    0.6101  1.1136E+01 P
    0.6545  1.4284E+02 P
    0.5290  3.2889E+01 P
    0.5745  2.8712E+00 P
    0.5662  2.9236E+00 P
    0.6031  1.1957E+03 P
    0.6413  2.6449E+02 P
    0.6199  3.5953E+00 P
    0.5223  4.0989E+02 P
    0.5335  7.6140E+00 P
    0.6036  3.1103E+03 P
    0.5367  1.8568E+01 P
    0.4742  1.5778E+01 P
    0.5515  3.2542E+01 P
    0.5305  5.1328E+00 P
    0.5030  8.1108E+00 P
    0.5004  3.2801E+00 P
    0.5699  4.6568E+00 P
    0.5325  2.5720E+03 P
    0.5362  6.8156E+00 P
    0.8008  2.5835E+00 P
    0.6344  4.6743E+00 P
    0.4827  8.8561E+00 P
    0.5172  5.6860E+01 P
    0.5556  6.4708E+00 P
    0.5093  4.6980E+00 P
    0.4954  1.0559E+01 P
    0.7255  5.6064E+03 P
    0.8055  1.2194E+01 P
    0.5031  4.0516E+01 P
    0.5344  7.2533E+00 P
    0.7792  4.9043E+00 P
    0.6766  4.7359E+00 P
    0.7105  3.8704E+00 P
    0.5200  3.0247E+02 P
    0.6798  1.2904E+02 P
    0.6885  3.9219E+00 P
    0.4784  1.3680E+01 P
    0.5508  3.4537E+01 P
    0.4973  1.2274E+02 P
    0.6532  4.0457E+01 P
    0.6060  4.1209E+00 P
    0.4890  6.1912E+00 P
    0.7440  3.2304E+00 P
    0.5970  8.8104E+00 P
    0.5537  5.7819E+00 P
    0.5395  3.4019E+00 P
    0.5948  1.1347E+01 P
    0.5459  4.1656E+00 P
    0.6004  2.9142E+00 P
