    5.1920  1.4282E+02 P
    4.8175  2.3317E+00 P
    5.1882  1.0383E+01 P
    4.9222  5.2614E+00 P
    5.1158  1.7742E+01 P
    4.6199  6.5027E+00 P
    4.9698  6.3016E+00 P
    4.5593  3.4770E+01 P
    4.8223  5.6422E+00 P
    4.5343  1.0283E+01 P
    4.7805  3.5192E+01 P
    4.6067  5.3583E+02 P
    4.9919  2.4316E+01 P
    4.8964  1.9518E+01 P
    4.7684  4.2392E+00 P
    4.5962  4.4065E+00 P
    4.6897  5.6325E+00 P
    4.7804  2.3385E+00 P
    4.8201  1.0180E+01 P
    4.4917  4.0589E+00 P
    5.0713  2.3215E+00 P
    5.1200  1.3327E+01 P
    4.9032  2.9524E+00 P
    4.4705  2.4426E+00 P
    4.8818  5.0840E+00 P
    5.0943  6.4751E+00 P
    4.9613  4.8300E+00 P
    4.7879  2.3362E+00 P
    4.9327  1.4305E+01 P
    5.0991  3.9306E+00 P
    4.8857  6.6443E+00 P
    3.9260  2.6514E+01 P
    4.7479  8.4892E+00 P
    5.1317  9.6045E+01 P
    4.6444  1.1794E+01 P
    5.1877  1.5743E+01 P
    4.6913  4.0200E+00 P
    4.6631  2.0835E+00 P
    5.0310  1.0528E+01 P
    4.6214  6.4585E+00 P
    4.7239  2.2565E+01 P
    4.5272  1.0624E+01 P
    4.6849  2.3418E+00 P
    4.8278  5.7264E+00 P
    4.6194  9.2283E+00 P
    4.9518  1.0565E+01 P
    4.7852  3.0051E+01 P
    4.6470  8.7695E+00 P
    4.5414  3.4544E+01 P
    5.0135  2.1079E+00 P
    4.9112  1.0688E+01 P
    4.8242  8.9853E+00 P
    5.3413  1.1506E+01 P
    5.0966  2.2594E+00 P
    4.7660  7.2778E+00 P
    5.1189  1.2821E+01 P
    4.8619  2.2342E+00 P
    4.7959  7.2105E+01 P
    4.9320  3.5590E+00 P
    4.9137  6.7856E+00 P
    4.9733  2.0265E+01 P
    4.7021  4.1818E+00 P
    4.3300  4.5801E+01 P
    4.9033  4.3648E+00 P
    4.8327  5.3250E+02 P
    4.8248  6.6865E+01 P
    4.5180  2.0926E+00 P
    3.5377  6.1750E+01 P
    4.9509  1.3674E+01 P
    4.7323  8.3206E+00 P
    4.7778  2.7221E+00 P
    4.8892  8.1507E+02 P
    4.8106  3.0709E+00 P
    4.8358  8.5719E+00 P
    4.6852  1.5271E+01 P
    4.6214  2.6287E+00 P
    5.4743  3.8944E+00 P
    4.6209  2.5552E+01 P
    5.2573  2.7175E+03 P
    4.8718  6.2005E+00 P
    4.9966  2.4202E+01 P
    4.4931  2.8218E+01 P
    4.7610  4.1136E+00 P
    4.5390  3.0917E+00 P
    4.9474  7.1221E+00 P
    5.0597  1.9271E+02 P
    5.0735  2.7432E+00 P
    4.6639  3.8039E+00 P
    5.1081  1.2873E+01 P
    4.8121  6.5056E+01 P
    4.4868  2.5994E+00 P
    4.6634  6.5937E+00 P
    5.2198  9.9942E+00 P
    4.9218  2.9510E+02 P
    4.8057  7.2644E+00 P
    5.1377  5.2869E+00 P
    4.6444  7.4846E+00 P
    5.3250  6.1990E+01 P
    4.8187  2.3695E+00 P
    4.9730  3.4319E+00 P
    4.6637  1.5658E+01 P
    5.0879  1.1346E+01 P
    4.9711  7.1914E+00 P
    4.4240  3.3673E+00 P
    5.4956  4.5059E+00 P
    4.8160  3.0329E+00 P
    3.7020  3.9741E+03 P
    5.2855  6.8162E+00 P
    4.9155  6.1670E+00 P
    5.1073  3.9288E+01 P
    4.8469  8.0509E+00 P
    4.5377  3.5245E+01 P
    5.0899  4.8066E+00 P
    5.0511  1.3416E+02 P
    4.7629  7.4816E+00 P
    4.7688  1.5711E+01 P
    4.8937  1.0687E+01 P
    4.8592  2.2489E+00 P
    4.4313  1.5451E+01 P
    4.8803  2.4718E+00 P
    5.0216  1.1712E+02 P
    4.6357  3.3484E+00 P
    4.9468  3.7592E+00 P
    4.9577  2.2651E+01 P
    4.8945  4.2629E+00 P
    4.8620  7.0218E+00 P
    4.8166  7.3929E+01 P
    4.7424  6.6186E+00 P
    5.2927  1.2302E+01 P
    4.5111  2.0799E+00 P
    3.5625  5.6553E+01 P
    4.9571  1.3736E+01 P
    4.7854  2.8401E+00 P
    4.7911  5.7665E+00 P
    4.7975  2.9760E+00 P
    4.8368  8.5586E+00 P
    4.7029  1.4303E+02 P
    4.8127  1.0890E+01 P
    3.8718  9.1909E+00 P
    5.1345  1.7465E+01 P
    5.1388  8.6884E+00 P
    5.4015  8.6429E+00 P
    4.9750  5.9714E+00 P
    5.1452  1.8649E+00 P
    5.1691  1.1444E+01 P
    5.1015  3.4368E+01 P
    4.8041  4.8156E+01 P
    4.7201  3.5774E+00 P
    4.6988  7.6303E+00 P
